2630, 0, 200, 01:51.008
2632, 1, 200, 01:51.209
2646, 2, 200, 01:52.405
2649, 3, 200, 01:52.605
2653, 4, 200, 01:52.807
2657, 5, 200, 01:53.009
2673, 6, 200, 01:54.206
2675, 7, 200, 01:54.407
2676, 8, 200, 01:54.609
2678, 9, 200, 01:54.808
2682, 10, 229, 01:55.009
2692, 11, 200, 01:56.233
2697, 12, 200, 01:56.435
2702, 13, 200, 01:56.637
2796, 14, 200, 02:00.837
2799, 15, 200, 02:01.038
2816, 16, 200, 02:02.234
2823, 17, 200, 02:02.438
